date,country,fx_lcu_per_usd,fx_return
2017-05-08,myr,4.3335,-0.06920415501108224
2017-05-09,myr,4.3405,0.1614019257462962
2017-05-10,myr,NA,NA
2017-05-11,myr,4.3515,NA
2017-05-12,myr,4.348,-0.08046439884683565
2017-05-15,myr,4.3365,-0.26483981165896786
2017-05-16,myr,4.3135,-0.5317931607876858
2017-05-17,myr,4.3175,0.09268915042002224
2017-05-18,myr,4.3275,0.2313477029530553
2017-05-19,myr,4.329,0.03465603916161797
2017-05-22,myr,4.307,-0.5094962387869773
2017-05-23,myr,4.298,-0.209180785165497
2017-05-24,myr,4.302,0.09302326252196293
2017-05-25,myr,4.2785,-0.5477549969565843
2017-05-26,myr,4.2775,-0.02337540917609626
2017-05-30,myr,4.283,0.12849718490224316
2017-05-31,myr,4.276,-0.16357054704352336
2017-06-01,myr,4.289,0.3035612371944607
2017-06-02,myr,4.2815,-0.17501900506335932
2017-06-05,myr,4.2675,-0.3275239797650986
2017-06-06,myr,4.257,-0.24634888404435615
2017-06-07,myr,4.2715,0.34003667635209567
2017-06-08,myr,4.263,-0.19919158264627423
2017-06-09,myr,4.267,0.09378664227897016
2017-06-12,myr,NA,NA
2017-06-13,myr,4.2605,NA
2017-06-14,myr,4.2615,0.02346866943414571
2017-06-15,myr,4.254,-0.17614942021697555
2017-06-16,myr,4.2785,0.5742764097927067
2017-06-19,myr,4.2695,-0.2105756510448753
2017-06-20,myr,4.2825,0.3040226850614225
2017-06-21,myr,4.288,0.1283472552362941
2017-06-22,myr,4.286,-0.04665267171157783
2017-06-23,myr,4.289,0.06997084833582079
2017-06-26,myr,NA,NA
2017-06-27,myr,NA,NA
2017-06-28,myr,4.2975,NA
2017-06-29,myr,4.296,-0.034910106830365883
2017-06-30,myr,4.294,-0.04656577499744241
2017-07-05,myr,4.297,0.06984053362688591
2017-07-06,myr,4.2985,0.03490198395035282
2017-07-07,myr,4.2985,0
2017-07-10,myr,4.2995,0.02326122364526561
2017-07-11,myr,4.2965,-0.06979990976736516
2017-07-12,myr,4.2955,-0.02327746751664694
2017-07-13,myr,4.2885,-0.1630941647634998
2017-07-14,myr,4.2955,0.1630941647634998
2017-07-17,myr,4.292,-0.08151383275221136
2017-07-18,myr,4.2875,-0.1049012276393757
2017-07-19,myr,4.285,-0.05832604423150478
2017-07-20,myr,4.2895,0.10496239811397244
2017-07-21,myr,4.2905,0.02331002341555699
2017-07-24,myr,4.2835,-0.16328438430768255
2017-07-25,myr,4.282,-0.03502422544705563
2017-07-26,myr,4.2855,0.08170411893091423
2017-07-27,myr,4.2765,-0.21023133181008455
2017-07-28,myr,4.28,0.08180915550060064
2017-07-31,myr,4.279,-0.02336721590256996
2017-08-01,myr,4.2775,-0.03506106504682638
2017-08-02,myr,4.287,0.2218460831628466
2017-08-03,myr,4.2855,-0.03499562590396632
2017-08-04,myr,4.277,-0.1985402112028689
2017-08-07,myr,4.2805,0.08179959556318117
2017-08-08,myr,4.2835,0.07006072215582915
2017-08-09,myr,4.288,0.10499913465391586
2017-08-10,myr,4.2945,0.15147104556416657
2017-08-11,myr,4.2955,0.02328288718316251
2017-08-14,myr,4.2915,-0.09316409198365516
2017-08-15,myr,4.294,0.05823772804516292
2017-08-16,myr,4.2985,0.10474251757723874
2017-08-17,myr,4.293,-0.1280335389937992
2017-08-18,myr,4.296,0.06985679641400289
2017-08-21,myr,4.2885,-0.17473357582244997
2017-08-22,myr,4.2835,-0.11665890263774514
2017-08-23,myr,4.283,-0.01167337887277852
2017-08-24,myr,4.2785,-0.1051217757261469
2017-08-25,myr,4.2765,-0.04675628372730056
2017-08-28,myr,4.2655,-0.2575510672087056
2017-08-29,myr,4.2685,0.07030701016117469
2017-08-30,myr,4.2695,0.02342468972995615
2017-08-31,myr,NA,NA
2017-09-01,myr,NA,NA
2017-09-05,myr,4.2675,NA
2017-09-06,myr,4.2465,-0.49330614485316726
2017-09-07,myr,4.2165,-0.7089714205367859
2017-09-08,myr,4.1845,-0.7618177541767412
2017-09-11,myr,4.1995,0.3578248092752867
2017-09-12,myr,4.205,0.13088228413666858
2017-09-13,myr,4.2035,-0.03567818316967397
2017-09-14,myr,4.1995,-0.0952041009669946
2017-09-15,myr,4.192,-0.17875235648034948
2017-09-18,myr,4.1855,-0.15517759007670495
2017-09-19,myr,4.1905,0.11938874388497388
2017-09-20,myr,4.1935,0.07156488855053489
2017-09-21,myr,4.201,0.17868847449158398
2017-09-22,myr,NA,NA
2017-09-25,myr,4.193,NA
2017-09-26,myr,4.204,0.261998482607928
2017-09-27,myr,4.2185,0.3443161608839507
2017-09-28,myr,4.2315,0.30769255044793553
2017-09-29,myr,4.2275,-0.09457383374251728
2017-10-02,myr,4.2305,0.07093875918200432
2017-10-03,myr,4.24,0.22430798614478945
2017-10-04,myr,4.2265,-0.3189041857021069
2017-10-05,myr,4.23,0.08277656713413517
2017-10-06,myr,4.2365,0.15354635981952303
2017-10-10,myr,4.2235,-0.3073288470967661
2017-10-11,myr,4.2155,-0.18959598048209347
2017-10-12,myr,4.2175,0.04743270573930314
2017-10-13,myr,4.218,0.0118546618596449
2017-10-16,myr,4.2185,0.01185325669614822
2017-10-17,myr,4.223,0.1066161328262316
