date,idr,myr,php,sgd,thb
2019-06-24,NA,4.1445,51.473,1.3544,30.788
2019-06-25,NA,4.1435,51.498,1.3529,30.694
2019-06-26,NA,4.1525,51.356,1.3559,30.822
2019-06-27,NA,4.149,51.518,1.3554,30.765
2019-06-28,NA,4.142,51.358,1.3535,30.737
2019-07-01,NA,4.1335,51.233,1.3535,30.578
2019-07-02,NA,4.142,51.164,1.3565,30.706
2019-07-03,NA,4.1405,51.106,1.3558,30.57
2019-07-08,NA,4.1435,51.157,1.3612,30.8
2019-07-09,NA,4.1425,51.333,1.3608,30.825
2019-07-10,NA,4.1405,51.327,1.3623,30.854
2019-07-11,NA,4.1225,51.408,1.3552,30.604
2019-07-12,NA,4.112,51.259,1.3577,30.815
2019-07-15,NA,4.1065,51.164,1.3564,30.896
2019-07-16,NA,4.1085,51.088,1.356,NA
2019-07-17,NA,4.1155,50.944,1.3604,30.906
2019-07-18,NA,4.1125,51.009,1.3591,30.862
2019-07-19,NA,4.1095,51.029,1.3564,30.76
2019-07-22,NA,4.1145,50.977,1.3609,30.849
2019-07-23,NA,4.1185,51.112,1.363,30.906
2019-07-24,NA,4.121,51.16,1.3653,30.914
2019-07-25,NA,4.1185,51.239,1.3649,30.901
2019-07-26,NA,4.12,51.107,1.3682,30.98
2019-07-29,NA,4.12,51.157,1.3718,NA
2019-07-30,NA,NA,51.016,1.3692,30.828
2019-07-31,NA,4.1275,51.013,1.3694,30.776
2019-08-01,NA,4.1445,50.865,1.3762,30.854
2019-08-02,NA,4.154,51.105,1.3763,30.884
2019-08-05,NA,4.1755,51.367,1.3826,30.839
2019-08-06,NA,4.1905,51.75,1.3818,30.766
2019-08-07,NA,4.196,52.003,1.3834,30.775
2019-08-08,NA,4.1825,52.186,1.3815,30.755
2019-08-09,NA,4.1875,52.23,NA,30.73
2019-08-13,NA,4.193,51.901,1.3877,30.798
2019-08-14,NA,4.1865,52.193,1.3845,30.822
2019-08-15,NA,4.1935,52.195,1.3886,30.846
2019-08-16,NA,4.183,52.519,1.3873,30.9
2019-08-19,NA,4.168,52.467,1.3848,30.863
2019-08-20,NA,4.1815,52.308,1.3853,30.823
2019-08-21,NA,4.1735,NA,1.3838,30.783
2019-08-22,NA,4.1805,52.394,1.3853,30.783
2019-08-23,NA,4.19,52.243,1.3867,30.779
2019-08-26,NA,4.205,NA,1.389,30.608
2019-08-27,NA,4.2075,52.326,1.3895,30.591
2019-08-28,NA,4.2105,52.376,1.389,30.655
2019-08-29,NA,4.225,52.273,1.3887,30.627
2019-08-30,NA,4.222,52.339,1.3887,30.646
2019-09-03,NA,4.225,52.136,1.394,30.661
2019-09-04,NA,4.2125,52.258,1.3898,30.599
2019-09-05,NA,4.193,52.129,1.3836,30.565
2019-09-06,NA,4.177,51.883,1.3844,30.653
2019-09-09,NA,NA,51.959,1.3803,30.653
2019-09-10,NA,4.171,51.844,1.3805,30.643
2019-09-11,NA,4.1805,51.943,1.3793,30.621
2019-09-12,NA,4.173,52.133,1.3763,30.495
2019-09-13,NA,4.1645,52.001,1.3737,30.427
2019-09-16,NA,NA,51.835,1.3733,30.49
2019-09-17,NA,4.1795,52.262,1.3765,30.566
2019-09-18,NA,4.185,52.337,1.3755,30.536
2019-09-19,NA,4.198,52.215,1.3789,30.57
2019-09-20,NA,4.1795,52.28,1.3758,30.49
2019-09-23,NA,4.1625,52.142,1.3761,30.483
2019-09-24,NA,4.1775,52.06,1.3777,30.518
2019-09-25,NA,4.185,52.189,1.3764,30.582
2019-09-26,NA,4.1935,52.262,1.3789,30.611
2019-09-27,NA,4.1945,52.17,1.3824,30.626
2019-09-30,NA,4.187,52.042,1.3813,30.575
2019-10-01,NA,4.192,51.795,1.3839,30.627
2019-10-02,NA,4.19,51.861,1.3844,30.641
2019-10-03,NA,4.189,51.92,1.3826,30.588
2019-10-04,NA,4.184,51.95,1.3794,30.474
2019-10-07,NA,4.193,51.708,1.3812,30.454
2019-10-08,NA,4.191,51.862,1.3805,30.457
2019-10-09,NA,4.1978,51.791,1.3819,30.346
2019-10-10,NA,4.193,51.828,1.3781,30.322
2019-10-11,NA,4.1855,51.689,1.3739,30.426
2019-10-15,NA,4.189,51.506,1.3691,30.42
2019-10-16,NA,4.1935,51.588,1.372,30.418
2019-10-17,NA,4.1885,51.678,1.3687,30.354
2019-10-18,NA,4.188,51.486,1.3651,30.278
2019-10-21,NA,4.185,51.344,1.3623,30.267
2019-10-22,NA,4.1845,51.177,1.3615,30.294
2019-10-23,NA,4.194,51.152,1.3643,NA
2019-10-24,NA,4.184,51.18,1.3621,30.28
2019-10-25,NA,4.188,51.061,1.3638,30.214
2019-10-28,NA,NA,51.263,NA,30.208
2019-10-29,NA,4.1815,51.143,1.3627,30.221
2019-10-30,NA,4.1845,51.044,1.3627,30.227
2019-10-31,NA,4.1775,51.033,1.3605,30.181
2019-11-01,NA,4.172,NA,1.3587,30.163
2019-11-04,NA,4.1525,50.769,1.3566,30.165
2019-11-05,NA,4.1515,50.495,1.3583,30.206
2019-11-06,NA,4.136,50.543,1.3581,30.286
2019-11-07,NA,4.146,50.56,1.3603,30.328
2019-11-08,NA,4.1335,50.55,1.3586,30.4
2019-11-11,NA,4.1415,50.489,1.3612,30.347
2019-11-12,NA,4.144,50.717,1.361,30.34
2019-11-13,NA,4.153,50.801,1.3628,30.295
2019-11-14,NA,4.1585,50.876,1.3635,30.213
2019-11-15,NA,4.1495,50.826,1.3611,30.207
2019-11-18,NA,4.154,50.592,1.3604,30.249
2019-11-19,NA,4.161,50.618,1.3611,30.185
2019-11-20,NA,4.159,50.804,1.3614,30.185
2019-11-21,NA,4.1735,50.959,1.3625,30.2
2019-11-22,NA,4.168,50.957,1.3624,30.208
2019-11-25,NA,4.1765,50.78,1.364,30.225
2019-11-26,NA,4.1805,50.783,1.3652,30.227
2019-11-27,NA,4.1825,50.761,1.3657,30.231
2019-12-02,NA,4.1795,50.758,1.368,30.245
2019-12-03,NA,4.173,50.892,1.3652,30.273
2019-12-04,NA,4.1815,51.059,1.3641,30.29
2019-12-05,NA,4.173,51.067,1.3627,NA
2019-12-06,NA,4.1625,50.859,1.3603,30.351
2019-12-09,NA,4.1635,50.765,1.3606,30.346
2019-12-10,NA,4.161,50.836,1.3599,NA
2019-12-11,NA,4.163,50.736,1.3599,30.306
2019-12-12,NA,4.1545,50.763,1.3563,30.191
2019-12-13,NA,4.1415,50.733,1.3517,30.183
2019-12-16,NA,4.14,50.569,1.3547,30.212
2019-12-17,NA,4.1415,50.614,1.3545,30.249
2019-12-18,NA,4.1435,50.607,1.3565,30.249
2019-12-19,NA,4.1405,50.597,1.3557,30.209
2019-12-20,NA,4.1405,50.63,1.3556,30.199
2019-12-23,NA,4.1445,50.736,1.3566,30.172
2019-12-26,NA,4.1355,NA,NA,NA
2019-12-27,NA,4.1315,50.744,1.3539,30.157
2019-12-30,NA,4.1135,NA,1.3498000000000001,30.121
2020-01-02,NA,4.0865,50.802,1.3468,30.11
2020-01-03,NA,4.0995,50.646,1.3491,30.161
2020-01-06,NA,4.108,50.872,1.3505,30.145
2020-01-07,NA,4.0955,51.161,1.3483,30.14
2020-01-08,NA,4.104,50.841,NA,30.285
2020-01-09,NA,4.0913,50.956,1.3504,30.305
2020-01-10,NA,4.083,50.603,1.3507,30.258
2020-01-13,NA,4.0645,NA,1.3466,30.186
2020-01-14,NA,4.0615,50.705,1.3466,30.263
2020-01-15,NA,4.079,50.512,1.348,30.264
2020-01-16,NA,4.0685,50.7,1.3467,30.307
2020-01-17,NA,4.0625,50.76,1.3467,30.458
2020-01-21,NA,4.069,50.944,1.3491,30.365
2020-01-22,NA,4.0735,51.039,1.3498000000000001,30.391
2020-01-23,NA,4.0655,50.942,1.3489,30.455
2020-01-24,NA,4.0645,50.963,1.3501,30.514
2020-01-27,NA,NA,50.899,NA,30.67
2020-01-28,NA,4.0835,50.872,1.358,30.789
2020-01-29,NA,4.0785,50.818,1.3577,30.891
2020-01-30,NA,4.0885,50.773,1.3633,31.198
2020-01-31,NA,4.0885,50.904,1.3619,31.134
2020-02-03,NA,4.1155,50.855,1.3681,31.191
2020-02-04,NA,4.117,50.946,1.3708,30.982
2020-02-05,NA,4.121,50.763,1.3806,31.099
2020-02-06,NA,4.1215,50.841,1.3853,31.078
2020-02-07,NA,4.135,50.78,1.3856,31.191
2020-02-10,NA,4.1455,50.783,1.3896,NA
2020-02-11,NA,4.1405,50.782,1.3877,31.193
2020-02-12,NA,4.134,50.7,1.3859,31.162
2020-02-13,NA,4.139,50.569,1.3878,31.146
2020-02-14,NA,4.141,50.504,1.3897,31.158
2020-02-18,NA,4.1495,50.565,1.3905,31.233
2020-02-19,NA,4.1595,50.613,1.3909,31.187
2020-02-20,NA,4.1845,50.573,1.4007,31.33
2020-02-21,NA,4.1915,50.622,1.3999,31.614
2020-02-24,NA,4.2215,50.767,1.4013,31.725
2020-02-25,NA,4.225,NA,1.3968,31.672
2020-02-26,NA,4.2395,51.014,1.3981,31.87
2020-02-27,NA,4.2225,51.047,1.3968,31.796
2020-02-28,NA,4.226,50.937,1.3977,31.636
2020-03-02,NA,4.2015,50.897,1.3905,31.361
2020-03-03,NA,4.205,50.856,1.3908,31.548
2020-03-04,NA,4.183,50.686,1.3869,31.375
2020-03-05,NA,4.1655,50.582,1.3865,31.464
2020-03-06,NA,4.1875,50.604,1.3858,31.61
2020-03-09,NA,4.2085,50.702,1.381,31.513
2020-03-10,NA,4.226,50.626,1.3854,31.427
2020-03-11,NA,4.2355,50.513,1.3901,31.491
2020-03-12,NA,4.253,50.507,1.3989,31.567
2020-03-13,NA,4.295,50.86,1.4125,31.958
2020-03-16,NA,4.301,51.118,1.4182,31.993
2020-03-17,NA,4.33,NA,1.4213,32.168
2020-03-18,NA,4.358,51.174,1.4275,32.362
2020-03-19,NA,4.4065,51.32,1.4523,32.65
2020-03-20,NA,4.4045,51.215,1.4501,32.523
2020-03-23,NA,4.445,50.947,1.4592,32.975
2020-03-24,NA,4.435,51.221,1.4544,32.889
2020-03-25,NA,4.394,51.076,1.4472,32.858
2020-03-26,NA,4.3625,51.048,1.4482,32.803
2020-03-27,NA,4.263,51.074,1.4271,32.474
2020-03-30,NA,4.3575,50.905,1.4261,32.663
2020-03-31,NA,4.3025,51.044,1.4247,32.699
2020-04-01,NA,4.3275,50.78,1.4244,32.918
2020-04-02,NA,4.386,50.782,1.4356,33.068
2020-04-03,NA,4.36,50.911,1.4314,32.905
2020-04-06,NA,4.375,50.758,1.4403,NA
2020-04-07,NA,4.35,50.762,1.4317,32.798
2020-04-08,NA,4.3398,50.701,1.4287,32.818
2020-04-09,NA,4.341,NA,1.4249,32.788
2020-04-10,NA,4.308,NA,NA,32.675
2020-04-13,NA,4.3225,50.642,1.4169,NA
2020-04-14,NA,4.323,50.616,1.4145,NA
2020-04-15,NA,4.33,50.592,1.4144,NA
2020-04-16,NA,4.374,50.628,1.4286,32.713
2020-04-17,NA,4.365,50.713,1.4241,32.537
2020-04-20,NA,4.388,50.787,1.4225,32.482
2020-04-21,NA,4.3923,50.88,1.4259,32.53
2020-04-22,NA,4.395,50.836,1.4297,32.464
2020-04-23,NA,4.365,50.835,1.4268,32.339
2020-04-24,NA,4.365,50.704,1.4258,32.436
2020-04-27,NA,4.354,50.751,1.4217,32.474
2020-04-28,NA,4.3705,50.74,1.4211,32.503
2020-04-29,NA,4.36,50.691,1.4153,32.419
2020-04-30,15157,4.326,50.589,1.4108,32.362
2020-05-04,NA,4.3385,50.444,1.4172,NA
2020-05-05,NA,4.31,50.576,1.4137,32.381
2020-05-06,NA,4.311,50.544,1.4175,NA
2020-05-07,NA,NA,50.556,NA,32.447
2020-05-08,NA,NA,50.514,1.412,32.28
2020-05-11,NA,NA,50.458,1.4119,32.15
2020-05-12,NA,4.345,50.348,1.4185,32.143
2020-05-13,NA,4.337,50.354,1.4173,32.082
2020-05-14,NA,4.335,50.282,1.4213,32.106
2020-05-15,NA,4.3455,50.372,1.424,32.082
2020-05-18,NA,4.355,50.588,1.4256,32.046
2020-05-19,NA,4.3495,50.78,1.4189,31.92
2020-05-20,NA,4.356,50.787,1.4169,31.878
2020-05-21,NA,4.3525,50.694,1.4159,31.847
2020-05-22,NA,4.362,50.582,1.4198,31.869
2020-05-26,NA,NA,50.74,1.4217,31.922
2020-05-27,NA,4.358,50.617,1.4184,31.873
2020-05-28,NA,4.36,50.593,1.4203,31.871
2020-05-29,NA,4.3485,50.727,1.4143,31.832
