observation_date,DTWEXAFEGS
2019-07-23,110.2237
2019-07-24,110.2386
2019-07-25,110.3338
2019-07-26,110.7122
2019-07-29,110.7042
2019-07-30,110.8030
2019-07-31,110.7279
2019-08-01,111.2132
2019-08-02,110.7909
2019-08-05,110.2353
2019-08-06,110.4765
2019-08-07,110.3375
2019-08-08,110.3133
2019-08-09,110.1631
2019-08-12,110.2548
2019-08-13,110.5227
2019-08-14,110.8174
2019-08-15,110.9730
2019-08-16,110.9579
2019-08-19,111.0405
2019-08-20,111.0700
2019-08-21,110.9522
2019-08-22,110.9458
2019-08-23,110.5476
2019-08-26,110.7434
2019-08-27,110.7475
2019-08-28,110.8980
2019-08-29,111.1752
2019-08-30,111.4829
2019-09-02,
2019-09-03,111.6579
2019-09-04,111.1240
2019-09-05,111.0066
2019-09-06,110.8289
2019-09-09,110.7059
2019-09-10,110.8100
2019-09-11,111.2033
2019-09-12,110.8939
2019-09-13,110.9383
2019-09-16,111.1959
2019-09-17,110.9479
2019-09-18,111.0778
2019-09-19,111.0665
2019-09-20,111.2625
2019-09-23,111.2937
2019-09-24,111.1282
2019-09-25,111.6114
2019-09-26,111.6545
2019-09-27,111.6664
2019-09-30,111.8675
2019-10-01,111.7458
2019-10-02,111.7347
2019-10-03,111.4277
2019-10-04,111.6022
2019-10-07,111.5172
2019-10-08,111.8442
2019-10-09,111.7599
2019-10-10,111.3461
2019-10-11,110.8355
2019-10-14,
2019-10-15,110.9016
2019-10-16,110.5860
2019-10-17,110.1251
2019-10-18,109.9377
2019-10-21,109.8372
2019-10-22,109.8819
2019-10-23,110.0575
2019-10-24,110.2030
2019-10-25,110.2485
2019-10-28,110.2103
2019-10-29,110.0623
2019-10-30,110.2763
2019-10-31,109.8674
2019-11-01,109.7845
2019-11-04,109.9978
2019-11-05,110.5192
2019-11-06,110.4740
2019-11-07,110.7061
2019-11-08,110.9420
2019-11-11,
2019-11-12,110.8802
2019-11-13,110.9264
2019-11-14,110.8134
2019-11-15,110.6767
2019-11-18,110.3960
2019-11-19,110.5181
2019-11-20,110.7887
2019-11-21,110.6698
2019-11-22,110.9897
2019-11-25,111.1045
2019-11-26,111.0804
2019-11-27,111.1368
2019-11-28,
2019-11-29,111.0508
2019-12-02,110.7128
2019-12-03,110.4754
2019-12-04,110.3098
2019-12-05,110.0222
2019-12-06,110.4588
2019-12-09,110.2898
2019-12-10,110.1901
2019-12-11,110.0846
2019-12-12,110.0404
2019-12-13,109.8305
2019-12-16,109.7546
2019-12-17,109.8905
2019-12-18,109.9952
2019-12-19,109.9011
2019-12-20,110.2641
2019-12-23,110.2923
2019-12-24,
2019-12-25,
2019-12-26,110.0853
2019-12-27,109.5154
2019-12-30,109.1335
2019-12-31,108.7344
2020-01-01,
2020-01-02,109.2011
2020-01-03,109.1120
2020-01-06,109.0063
2020-01-07,109.4242
2020-01-08,109.6090
2020-01-09,109.8949
2020-01-10,109.7531
2020-01-13,109.7651
2020-01-14,109.7762
2020-01-15,109.5604
2020-01-16,109.6924
2020-01-17,109.9927
2020-01-20,
2020-01-21,109.9345
2020-01-22,110.0687
2020-01-23,110.2340
2020-01-24,110.3347
2020-01-27,110.4237
2020-01-28,110.5764
2020-01-29,110.6475
2020-01-30,110.4091
2020-01-31,110.0797
2020-02-03,110.5145
2020-02-04,110.6107
2020-02-05,110.9096
2020-02-06,111.1158
2020-02-07,111.3253
2020-02-10,111.4978
2020-02-11,111.3842
2020-02-12,111.3448
2020-02-13,111.5015
2020-02-14,111.5687
2020-02-17,
2020-02-18,111.7186
2020-02-19,112.0278
2020-02-20,112.2317
2020-02-21,111.7445
2020-02-24,111.7801
2020-02-25,111.6275
2020-02-26,111.7319
2020-02-27,111.3993
2020-02-28,111.2630
2020-03-02,110.2998
2020-03-03,110.1095
2020-03-04,110.4544
2020-03-05,109.8763
2020-03-06,109.1116
2020-03-09,108.4606
2020-03-10,109.7061
2020-03-11,110.0945
2020-03-12,111.8499
2020-03-13,112.5426
2020-03-16,112.0912
2020-03-17,113.9552
2020-03-18,115.8414
2020-03-19,116.6907
2020-03-20,116.6441
2020-03-23,116.9532
2020-03-24,116.2693
2020-03-25,115.7579
2020-03-26,113.5262
2020-03-27,112.9716
2020-03-30,113.3423
2020-03-31,113.1279
2020-04-01,113.7463
2020-04-02,114.0077
2020-04-03,114.6378
2020-04-06,114.5193
2020-04-07,113.6892
2020-04-08,113.7825
2020-04-09,113.2294
2020-04-10,113.0607
2020-04-13,113.1013
2020-04-14,112.4901
2020-04-15,113.3974
2020-04-16,113.9394
2020-04-17,113.3593
2020-04-20,113.5362
2020-04-21,114.1737
2020-04-22,114.0843
2020-04-23,113.8416
2020-04-24,114.0933
2020-04-27,113.6934
2020-04-28,113.4398
2020-04-29,113.2211
2020-04-30,112.6330
2020-05-01,112.8358
2020-05-04,113.3007
2020-05-05,113.4208
2020-05-06,113.9139
2020-05-07,113.4997
2020-05-08,113.0737
2020-05-11,113.7918
2020-05-12,113.4783
2020-05-13,113.8295
2020-05-14,114.0768
2020-05-15,114.1108
2020-05-18,113.3009
2020-05-19,113.0031
2020-05-20,112.7499
2020-05-21,113.0627
2020-05-22,113.5312
2020-05-25,
2020-05-26,112.5489
2020-05-27,112.6434
2020-05-28,111.9828
2020-05-29,111.9244
2020-06-01,111.1749
2020-06-02,110.8529
2020-06-03,110.3966
2020-06-04,110.1117
2020-06-05,110.0331
2020-06-08,109.7741
2020-06-09,109.4857
2020-06-10,109.2517
2020-06-11,109.5652
2020-06-12,110.4306
2020-06-15,110.4048
2020-06-16,110.2748
2020-06-17,110.4998
2020-06-18,110.6164
2020-06-19,110.8250
2020-06-22,110.2687
2020-06-23,109.7598
2020-06-24,110.3606
2020-06-25,110.7746
2020-06-26,110.9383
2020-06-29,110.9690
2020-06-30,110.6885
2020-07-01,110.3742
2020-07-02,110.5009
2020-07-03,
2020-07-06,110.0486
2020-07-07,110.0809
2020-07-08,109.7989
2020-07-09,109.9878
2020-07-10,109.8335
2020-07-13,109.6926
2020-07-14,109.6488
2020-07-15,109.4213
2020-07-16,109.3277
2020-07-17,109.4129
2020-07-20,109.2203
2020-07-21,108.6198
2020-07-22,108.1812
2020-07-23,107.8695
2020-07-24,107.7836
2020-07-27,107.0765
2020-07-28,106.9766
2020-07-29,106.8119
2020-07-30,106.8248
2020-07-31,106.5886
2020-08-03,107.0971
2020-08-04,106.8635
2020-08-05,105.9061
2020-08-06,106.1677
2020-08-07,106.8881
2020-08-10,106.8392
2020-08-11,106.7959
2020-08-12,106.5863
2020-08-13,106.3976
2020-08-14,106.3438
2020-08-17,106.0059
2020-08-18,105.5414
2020-08-19,105.7678
2020-08-20,105.9226
2020-08-21,106.4347
2020-08-24,106.3653
2020-08-25,106.2422
2020-08-26,106.0641
2020-08-27,105.9252
2020-08-28,105.3340
2020-08-31,105.0070
2020-09-01,105.0754
2020-09-02,105.6610
2020-09-03,105.8995
2020-09-04,105.9563
2020-09-07,
2020-09-08,106.4288
2020-09-09,106.2886
2020-09-10,106.1152
2020-09-11,106.4068
2020-09-14,106.0652
2020-09-15,106.2259
2020-09-16,106.0069
2020-09-17,106.1709
2020-09-18,105.9402
2020-09-21,106.9065
2020-09-22,107.2135
2020-09-23,107.5225
2020-09-24,107.6388
2020-09-25,107.9896
2020-09-28,107.5486
2020-09-29,107.3961
2020-09-30,107.0639
2020-10-01,106.8706
2020-10-02,107.1007
2020-10-05,106.6508
2020-10-06,106.7170
2020-10-07,106.8571
2020-10-08,106.7463
2020-10-09,106.1049
2020-10-12,
2020-10-13,106.5177
2020-10-14,106.3509
2020-10-15,106.9367
2020-10-16,106.7664
2020-10-19,106.3121
2020-10-20,106.1512
2020-10-21,105.6744
2020-10-22,105.9635
2020-10-23,105.9330
2020-10-26,106.2134
2020-10-27,105.9124
2020-10-28,106.6864
2020-10-29,107.3563
2020-10-30,107.2539
2020-11-02,107.2157
2020-11-03,106.3430
2020-11-04,106.2531
2020-11-05,105.5803
2020-11-06,105.1143
2020-11-09,105.6817
2020-11-10,105.6275
2020-11-11,
2020-11-12,105.9017
2020-11-13,105.9039
2020-11-16,105.5646
2020-11-17,105.4917
2020-11-18,105.2137
2020-11-19,105.5042
2020-11-20,105.3538
2020-11-23,105.6119
2020-11-24,105.2250
2020-11-25,104.9483
2020-11-26,
2020-11-27,
2020-11-30,104.7972
2020-12-01,104.3329
2020-12-02,104.0916
2020-12-03,103.4835
2020-12-04,103.4120
2020-12-07,103.4835
2020-12-08,103.6349
2020-12-09,103.6964
2020-12-10,103.4581
2020-12-11,103.6083
2020-12-14,103.4242
2020-12-15,103.1033
2020-12-16,103.0291
2020-12-17,102.4740
2020-12-18,102.8024
2020-12-21,103.0924
2020-12-22,103.5417
2020-12-23,103.1309
2020-12-24,
2020-12-25,
2020-12-28,103.2379
2020-12-29,102.7679
2020-12-30,102.4893
2020-12-31,102.5756
